Datetime,Text
2023-03-17 16:14:51+00:00,"Jeffree Star Says He’s ‘Team Selena’ As He Calls Out Hailey Bieber

https://t.co/sQkK6ELLI2 https://t.co/RduL582Jsg"
2023-03-17 16:12:18+00:00,hailey bieber is not seriously being dragged because she took her husbands last name like 90% of people who get married do??? it’s just forced hate and a reason to be misogynistic at this point https://t.co/WaWMkYOEX1
2023-03-17 16:06:14+00:00,@PopBase ALL ICONS AND HAVE CULTURAL IMPACT UNLIKE KYLIE JENNER AND HAILEY BIEBER
2023-03-17 16:03:57+00:00,@NewsNation Ohhhhhh Hailey Bieber daddy in trouble! 👏🏻👏🏻👏🏻 https://t.co/LwiYB9oCYh
2023-03-17 16:00:46+00:00,"Hailey Bieber wears the iconic Asics Gel Kayano 14 sneakers on repeat, and one InStyle writer says they're the most comfortable shoes out there.  https://t.co/4ULXB4Ot3p"
2023-03-17 15:58:07+00:00,"@PopBase The way I’ve heard no one in real life talk about her until this Hailey Bieber drama 💀 she does not have 400M real followers, it’s all bots and purchased"
2023-03-17 15:57:08+00:00,@bchartsnet e a hailey bieber?
2023-03-17 15:57:07+00:00,@bchartsnet E a hailey bieber  ?
2023-03-17 15:55:07+00:00,The design is very selena Gomez and Hailey Bieber PH Version https://t.co/dzSky6EolG
2023-03-17 15:54:58+00:00,@lavehze @thepophive hailey bieber's life tease
2023-03-17 15:54:50+00:00,"Justin Bieber's illness Strained Relationship With Wife Hailey Bieber, 
Reveals Insider ☛  https://t.co/sMpbn2kVK3 https://t.co/mYrB3FhtPx"
2023-03-17 15:49:48+00:00,@updatecharts E a hailey bieber ?
2023-03-17 15:49:30+00:00,@icespicee_ get hailey bieber for princess diana music video ✨
2023-03-17 15:47:59+00:00,@PopBase everybody say thank hailey bieber
2023-03-17 15:46:48+00:00,@chylerswift you are so hailey bieber
2023-03-17 15:46:32+00:00,The narrative that 13 year old Hailey Bieber came up with an evil plan and orchestrated it all is so fucking ridiculous.
2023-03-17 15:46:18+00:00,Justin Bieber Won't Speak Out About Hailey Bieber/Selena Gomez Drama https://t.co/GURo2SpQYs #HaileyBieber #JustinBieber #SelenaGomez https://t.co/rsdrUYTt3e
2023-03-17 15:43:36+00:00,still can't believe hailey bieber dated cameron dallas 🙂
2023-03-17 15:38:18+00:00,@PopBase we still prefer Hailey Bieber https://t.co/4rcoYDV9Z9
2023-03-17 15:37:12+00:00,Checking Selena Gomez n Hailey Bieber ig followers has become habit 🤣😆
2023-03-17 15:36:20+00:00,"Justin Bieber's illness has strained his relationship with wife Hailey Bieber, an insider reveals #MSKitMedia
https://t.co/Wiz4jcs1rP https://t.co/eYe0hfeS7K"
2023-03-17 15:36:20+00:00,"Justin Bieber's illness has strained his relationship with wife Hailey Bieber, an insider reveals #MSKitMedia
https://t.co/Wiz4jcs1rP https://t.co/ah6yniFbqO"
2023-03-17 15:32:27+00:00,a hailey bieber:
2023-03-17 15:28:22+00:00,"@DylanAintCringe @Mxstz0 done w extras tysm for hot rich gw as always gl to all
hailey bieber"
2023-03-17 15:19:06+00:00,people who don’t like mcdonald’s are also people who like hailey bieber i won’t elaborate
2023-03-17 15:15:43+00:00,how can one be team hailey bieber but also love taylor swift ?
2023-03-17 15:12:43+00:00,Just Perfect! 😂 @haileybieber #haileybaldwin #haileybeiber #TeamSelena https://t.co/5O4ECgvqfq
2023-03-17 15:11:18+00:00,Hailey Bieber and Rihanna Just Wore Identical Jeans-and-Cool-Top Outfits - #naijaforum #naijablog #naijamusic - https://t.co/OKgHHnm7yM https://t.co/B6wxdLflpP
2023-03-17 15:09:56+00:00,"Hailey Bieber marks the one-year milestone of surviving the mini stroke that led to PFO diagnosis 
https://t.co/lZhTlBmQdf"
2023-03-17 15:01:17+00:00,#skincare: Jeffree Star Trashes Hailey Bieber’s Skincare Brand—’Team Selena’ https://t.co/OF8O0MDf4j #NEWS
2023-03-17 14:56:46+00:00,JUSTIN UNFOLLOWED HAILEY BIEBER LMAO 😭💀💀
2023-03-17 14:48:29+00:00,I can’t believe hailey bieber is pregnant
2023-03-17 14:47:09+00:00,"My husband and I did each complete a bracket over dinner the other night and this moment ended up coming out on top for me, despite the fact that I’ve done nothing but think about the Hailey Bieber/Selena Gomez discourse for the past two weeks."
2023-03-17 14:46:28+00:00,Justin Bieber Won't Speak Out About Hailey Bieber/Selena Gomez Drama https://t.co/GURo2SpQYs #HaileyBieber #JustinBieber #SelenaGomez https://t.co/wz1Oa0fkdH
2023-03-17 14:45:19+00:00,Call her hailey bieber
2023-03-17 14:40:11+00:00,justin &amp; hailey bieber https://t.co/pphCx6TRu0
2023-03-17 14:35:54+00:00,"Amidst Selena Gomez and Hailey Bieber drama, crowd chants ‘f**k Hailey’ during Justin Bieber’s performance – WATCH – Times of India https://t.co/pxh9BT07cc #ja #morant #arsbou #coyg #caturday #jiocinemadelivers #northindianworkers #vi20fanfest #wpl2023"
2023-03-17 14:33:15+00:00,bachiya in school having grudges like they sum hailey bieber or Selena gomez
2023-03-17 14:32:15+00:00,Hailey Bieber ❤️ https://t.co/qaRUHb1iLH
2023-03-17 14:31:54+00:00,girl is giving off hailey bieber vibes
2023-03-17 14:30:04+00:00,Jeffree Star wades into Disney star's rumoured feud with Hailey Bieber https://t.co/fJspI6ol2K
2023-03-17 14:23:36+00:00,I got my raya nails already 💯💯 gonna make em chrome too bcs hailey bieber nails hehehe
2023-03-17 14:19:27+00:00,same vibes with hailey bieber and issa pressman si ano 😆
2023-03-17 14:19:15+00:00,"Ugh, not dumb ass Hailey Bieber having a dog named Oscar who she calls Oscy 😒"
2023-03-17 14:13:10+00:00,"Full video:
https://t.co/OQE3uAexd8

#haileybaldwin #haileybieber #rhodeskincare #skincare #exposed #rhode https://t.co/3OYkirIFBJ"
2023-03-17 14:12:31+00:00,Hailey Bieber can't stop wearing this affordable London-based jewellery brand https://t.co/YOvDxJ0Q1f #Fashion
2023-03-17 14:10:27+00:00,Issa Pressman being the Hailey Bieber of the Philippines
2023-03-17 14:03:01+00:00,Selena Gomez and Hailey Bieber https://t.co/x3gyiM9967
2023-03-17 14:01:48+00:00,Jeffree Star trashes Hailey Bieber's skincare brand https://t.co/LDB5a3qYNR https://t.co/qS1bsdLzj5
2023-03-17 14:01:16+00:00,"🤣🤣🤣🥰
@Airbrush
📱:Edited by AirBrush App. 
💫:Filter - Smooch 
#airbrushapp #haileybieber #JUSTIN https://t.co/CPNrfxy5oe"
2023-03-17 14:00:19+00:00,Hailey Bieber is literally the biggest PR liability to the KarJenner clan atm 🤯 https://t.co/pEnkVYSEwP
2023-03-17 13:59:37+00:00,It’s giving Hailey Bieber energy stop Queen
2023-03-17 13:58:17+00:00,They will NEVER accept the fact that JUSTIN &amp; HAILEY BIEBER were meant to be from the start. They will just find sad and crazy excuses to throw on this situation. Its sick y’all need to move on and LEAVE THEM ALONE its very simple. Let them be happy.
2023-03-17 13:58:09+00:00,hailey bieber for met gala 2022 https://t.co/Xx1ABoOEPg
2023-03-17 13:57:44+00:00,"Jeffree Star claims to be team Selena Gomez after dragging Hailey Bieber's skincare range
https://t.co/BfqslYwhLc"
2023-03-17 13:56:23+00:00,Jeffree Star’s TikTok of Hailey Bieber’s skin care tho….😂
2023-03-17 13:55:31+00:00,We love you Hailey #haileybieber
2023-03-17 13:52:23+00:00,I've had a Hailey Bieber in my life before. I remember this one time I got boxed braids and than she got boxed braids a week later. Really coulda did who wore it better pull 😂 me ofc.
2023-03-17 13:51:54+00:00,"Jeffree Star Trashes Hailey Bieber's Skincare Brand—'Team Selena'
https://t.co/SPBQYFk58d"
2023-03-17 13:44:54+00:00,"Controversial take but it’s one thing thinking Hailey Bieber is being petty towards Selina Gomez, but bringing her appearance into it &amp; dragging her through the mud, bullying her etc, isn’t supporting Selina, it makes you worse than Hailey🤷🏻‍♀️ &amp; I hate pop culture anyway"
2023-03-17 13:44:48+00:00,I wonder if Hailey Bieber makes Justin sing one less lonely girl to her
2023-03-17 13:44:28+00:00,I just had a dream where I was shaking Hailey Bieber by the shoulders and yelling a couple of truths to her face.... Idk I blame it on her tbh
2023-03-17 13:44:24+00:00,i have my own hailey bieber lmaooo
2023-03-17 13:43:43+00:00,"If you could sum up Hailey Bieber's style in one outfit, this would be it.  https://t.co/ppDcH5qFHp"
2023-03-17 13:30:19+00:00,"I know someone like Hailey Bieber. A copycat. Cheaper version of me. Trying hard to imitate me.
 Poor child."
2023-03-17 13:27:23+00:00,Hailey Bieber is just sad to watch atp
2023-03-17 13:26:26+00:00,beauty hailey bieber &lt;3 https://t.co/jsYC6V2MLG
2023-03-17 13:22:45+00:00,Not Jeffree Star trying to use the Hailey Bieber drama to be relevant again 🙄 he’s so repulsive
2023-03-17 13:16:28+00:00,"nadine lustre, james reid and issa pressman issue is giving me a selena gomez, justin bieber and hailey bieber vibe. Lol"
2023-03-17 13:15:49+00:00,Has anyone else seen the Jeffree Star review of Hailey Bieber’s beauty brand? Because I am DECEASED 💀
2023-03-17 13:14:54+00:00,@Not_Fisayo I want Hailey Bieber pregnant..I need it to pain miss selena
2023-03-17 13:08:55+00:00,Jeffree star calling Hailey Bieber a mean girl and a bully is the pot calling the kettle black. That old with good money sitting here on the internet CONTINUOUSLY bullying people over makeup  and being in everyone’s business. Go back to focusing on ur yaks.
2023-03-17 13:00:44+00:00,"If you could sum up Hailey Bieber's style in one outfit, this would be it.  https://t.co/ob5L9mxhOP"
2023-03-17 13:00:02+00:00,"YIKESSSSSSSSS
#haileybieber 
ur literally a disgusting nepo baby that has never and will never know what working hard and actual self respect feels like &lt;3 

obviously team selena https://t.co/XCkCeHauy9"
2023-03-17 12:56:08+00:00,Wait why don’t we like hailey bieber what did I miss
2023-03-17 12:52:06+00:00,"Hailey Bieber in West Hollywood.
March 17, 2017. https://t.co/S7a8P9BOQ9"
2023-03-17 12:48:29+00:00,@katielclinton I just laughed cause this reminded me of hailey bieber back in the day 😭
2023-03-17 12:48:23+00:00,Hailey Bieber is Beautiful!
2023-03-17 12:48:02+00:00,Selena Gomez Gets Support from Friends Amid Alleged TikTok Feud with Hailey Bieber https://t.co/tF41Q8AMzO
2023-03-17 12:43:29+00:00,The way people hate hailey bieber on the internet is actually wild 😂😂😂 some very odd behaviour
2023-03-17 12:39:21+00:00,@whotfisjiyo @haileybieber amp HAHAHAHHAHA
2023-03-17 12:26:49+00:00,"I’ve seen enough , Hailey Bieber is clearly not the problem"
2023-03-17 12:24:38+00:00,Debunked again Jeffree Starr lied it was NOT a PR Rhode package he gave Hailey Bieber the money is in her bank! The rest of his opinion means nothing Pedo behaviour &amp; a bully on the only one with teams Justin’s EX!!!  They always be lying cause the truth always stays the same 💯
2023-03-17 12:13:41+00:00,Of course Hailey Bieber is a ray sis. She's a Baldwin after all
2023-03-17 12:09:50+00:00,Fuck that bitch Hailey Bieber respectfully
2023-03-17 12:06:02+00:00,selena your the best person Hailey Bieber is the worse person and jealous person and she copy selena she is so skinny like a stick selena is the best she has the best body
2023-03-17 11:56:59+00:00,at this point i just feel bad for hailey bieber
2023-03-17 11:51:32+00:00,Jeffree Star Slams Hailey Bieber’s Rhode PR Package: ‘We’re Team Selena’ https://t.co/N1cbMQxk5p https://t.co/4icY2y3NoD
2023-03-17 11:50:41+00:00,"the way justin and hailey bieber look at each other 🥺🤍
https://t.co/JKmBxuRmg4"
2023-03-17 11:48:22+00:00,"Easy to model, Hailey Bieber's latest look confirms the return of jogging
#haileybieber #justinbieber #bieber #belieber #jailey #haileybaldwin #jb #bizzle #beliebers #justindrewbieber #justin #purposetour #kidrauhl #changes #bieberfever #purpose #drewhouse #arianagrande https://t.co/pgIwHqm7LW"
2023-03-17 11:35:55+00:00,"You need to cancel Blueface baby the way y’all are trying to cancel Hailey Bieber! I’m confused on why they’re still making money off that type of behavior. Domestic abuse, public humiliation, defamation of character… what a shame… grown ass adults being bullies is gross."
2023-03-17 11:35:02+00:00,"Hailey Bieber rocked three different bikinis to promote her new Rhode launch. 
https://t.co/C2at1938wQ https://t.co/DRXTmSrtHC"
2023-03-17 11:23:04+00:00,the way internalized misogyny lets women like amber heard and hailey bieber be the victims of viral hate campaigns and nobody ever talks about how men actually stand at the root of it https://t.co/FrpYJhPf49
2023-03-17 11:21:36+00:00,@eyeesii Very Hailey Bieber. 🤐
2023-03-17 11:18:48+00:00,everyone loving jeffree star for bashing hailey bieber as if he’s not a horrible person as well
2023-03-17 11:11:07+00:00,"Did Jeffree Star just blast Hailey Bieber’s skincare?
https://t.co/OXakktTC5n"
2023-03-17 11:07:33+00:00,"I'm kinda tired to see Hailey Bieber everywhere, she is racist and said many awful things ok just drop her once for all, don't give her all this visibility. I guess I'm gonna just  mute her name out of my TL cause seriously I cant stand her anymore"
2023-03-17 11:06:42+00:00,I saw this and thought it was hailey bieber and kendall jenner on the tl jaw dropped 6 feet under you’ll never guess who https://t.co/sujqRQMZK8
2023-03-17 11:03:07+00:00,issa pressman is the hailey bieber of the philippines 🤣
2023-03-17 11:02:27+00:00,@annecurtissmith Hailey Bieber look alike
2023-03-17 11:01:42+00:00,"Jeffree Star blasts Hailey Bieber's Rhode Skincare  

https://t.co/fNOBi6lqBt 

#jeffreestar #youtuber #makeup #haileybieber #model #rhodeskin #selenagomez #singer #celebrity #hollywood #thecelebpost #tcp"
2023-03-17 10:58:41+00:00,"Goooorl!!! @JeffreeStar killed Hailey Bieber on her tiktok! Def #TeamSelena @selenagomez 

I am living for this! https://t.co/hESMlk8CRy"
2023-03-17 10:55:15+00:00,Hailey Bieber could never
2023-03-17 10:51:14+00:00,My sleep deprived ass read this as hailey Bieber and I was like “wait she’s releasing music???” 😭
2023-03-17 10:51:14+00:00,"Despite Having Partial Facial Paralysis, @justinbieber  Manages To Grin A Little Bit And Uploads A Video

#JustinBieber #haileybieber #SelenaGomez @JustinBieberFan @justinbieberRT1 @justinbieber_ID 
https://t.co/tq8snscZBp"
2023-03-17 10:45:18+00:00,"@HealthNewsx24 
 Hailey Bieber CANCELLED over Selena Gomez..."
2023-03-17 10:18:43+00:00,I think the biggest takeaway from the Selena Gomez Hailey Bieber drama is that people on social media get WAY TOO INVESTED in other people’s lives
2023-03-17 10:18:22+00:00,Jeffree Star wades into Disney star's rumoured feud with Hailey Bieber as he slams 'privileged' model's skincare range in scathing online review https://t.co/0E7CwcK9Jw
2023-03-17 10:14:47+00:00,Hailey Bieber &amp; Rihanna Both Just Wore The Same Top And Now We're Adding It To Our Autumn Wardrobe https://t.co/zNxT0rpbiP
2023-03-17 10:07:49+00:00,Hailey bieber ph variant lmao
2023-03-17 10:01:55+00:00,The design is very Hailey Bieber!! https://t.co/8uPrM2isKL
2023-03-17 09:44:31+00:00,@wordsstick @selenagomez I love @haileybieber
2023-03-17 09:42:33+00:00,"@DailyLoud We get it now Justin, you made the right choice! 
🗣WE GET IT! 😹 #JustinBieber bcuz, like,  #HaileyBieber is so fckn gorgeous. 😍 https://t.co/Qddhhbl3OF"
2023-03-17 09:35:13+00:00,Not Hailey Bieber sending her Rhode PR package to Jeffree Star 🤡🤡 honey….you just threw yourself into hell fire
2023-03-17 09:33:49+00:00,#haileybieber  spotted in London-based jewellery brand Missoma https://t.co/TcemTjOBKG
2023-03-17 09:26:38+00:00,"Jeffree Star calls out Hailey Bieber and says he’s ‘team Selena’

https://t.co/3X3id6hXjh"
2023-03-17 09:25:01+00:00,not the hailey bieber 💀💀💀💀 worse comparison ever
2023-03-17 09:10:21+00:00,"If you still support Hailey Bieber, then you are a mean person. Plain and simple."
2023-03-17 09:04:19+00:00,Hailey Bieber should listen to All Of The Girls You Loved Before
2023-03-17 08:59:37+00:00,Jeffree Star Slams Hailey Bieber's Rhode PR Package: 'We're Team Selena' - https://t.co/Yy6cJMLnBJ https://t.co/W6YiTDvFQ5
2023-03-17 08:59:08+00:00,Jeffree Star wades into Selena Gomez' rumoured feud with Hailey Bieber https://t.co/Rro2mysTBB
2023-03-17 08:56:41+00:00,Originality is the basis for creating something unique through independent and critical thinking. hailey bieber wouldn’t know what that means🤡
2023-03-17 08:55:46+00:00,Okay so Jeffree Star weighing in on the Hailey Bieber bullying incident by being a bully himself is. A little ridiculous can we stop with the general lack of self awareness pls
